PTac-EGFP.1 Time (s) ,PTac-EGFP.1 IPTG (nM),PTac-EGFP.1 EGFP (nM),PTac-EGFP.1 Growth Rate (s^(-1)),PTac-EGFP.2 Time (s) ,PTac-EGFP.2 IPTG (nM),PTac-EGFP.2 EGFP (nM),PTac-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.1 Time (s),PLuxB-EGFP.1 OC6 (nM),PLuxB-EGFP.1 EGFP (nM),PLuxB-EGFP.1 Growth Rate (s^(-1)),PLuxB-EGFP.2 Time (s),PLuxB-EGFP.2 OC6 (nM),PLuxB-EGFP.2 EGFP (nM),PLuxB-EGFP.2 Growth Rate (s^(-1)),PLuxB-EGFP.3 Time (s),PLuxB-EGFP.3 OC6 (nM),PLuxB-EGFP.3 EGFP (nM),PLuxB-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.4 Time (s),PLuxB-EGFP.4 OC6 (nM),PLuxB-EGFP.4 EGFP (nM),PLuxB-EGFP.4 Growth Rate (s^(-1)),PVanCC-EGFP.1 Time (s),PVanCC-EGFP.1 Vanillic Acid (nM),PVanCC-EGFP.1 EGFP (nM),PVanCC-EGFP.1 Growth Rate,PVanCC-EGFP.2 Time (s),PVanCC-EGFP.2 Vanillic Acid (nM),PVanCC-EGFP.2 EGFP (nM),PVanCC-EGFP.2 Growth Rate,PVanCC-EGFP.3 Time (s),PVanCC-EGFP.3 Vanillic Acid (nM),PVanCC-EGFP.3 EGFP (nM),PVanCC-EGFP.3 Growth Rate,PTac-mScarlet.1 Time (s),PTac-mScarlet.1 IPTG (nM),PTac-mScarlet.1 mScarlet-I (nM),PTac-mScarlet.1 Growth Rate,PTac-mScarlet.3 Time (s),PTac-mScarlet.3 IPTG (nM),PTac-mScarlet.3 mScarlet-I (nM),PTac-mScarlet.3 Growth Rate,PVanCC-EGFP.4 Time (s),PVanCC-EGFP.4 Vanillic Acid (nM),PVanCC-EGFP.4 EGFP (nM),PVanCC-EGFP.4 Growth Rate,PTac-EGFP.3 Time (s) ,PTac-EGFP.3 IPTG (nM),PTac-EGFP.3 EGFP (nM),PTac-EGFP.3 Growth Rate (s^(-1)),PLuxB-EGFP.5 Time (s),PLuxB-EGFP.5 OC6 (nM),PLuxB-EGFP.5 EGFP (nM),PLuxB-EGFP.5 Growth Rate (s^(-1)),PTac-ChbBC-mScarlet-I.1 Time (s),PTac-ChbBC-mScarlet-I.1 IPTG (nM),PTac-ChbBC-mScarlet-I.1 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.1 Growth Rate,PTac-ChbBC-mScarlet-I.2 Time (s),PTac-ChbBC-mScarlet-I.2 IPTG (nM),PTac-ChbBC-mScarlet-I.2 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.2 Growth Rate,PTac-ChbBC-mScarlet-I.3 Time (s),PTac-ChbBC-mScarlet-I.3 IPTG (nM),PTac-ChbBC-mScarlet-I.3 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.3 Growth Rate,PTac-ChbBC-mScarlet-I.4 Time (s),PTac-ChbBC-mScarlet-I.4 IPTG (nM),PTac-ChbBC-mScarlet-I.4 mScarlet-I (nM),PTac-ChbBC-mScarlet-I.4 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.1 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.1 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.1 Growth Rate,PVanCC-EGFP_PLuxB-sRNA20D.2 Time (s),PVanCC-EGFP_PLuxB-sRNA20D.2 Vanillic Acid (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 OC6 (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 EGFP (nM),PVanCC-EGFP_PLuxB-sRNA20D.2 Growth Rate,Sponge Circuit 1.3.1 Time (s),Sponge Circuit 1.3.1 Vanillic Acid (nM),Sponge Circuit 1.3.1 OC6 (nM),Sponge Circuit 1.3.1 IPTG (nM),Sponge Circuit 1.3.1 EGFP (nM),Sponge Circuit 1.3.1 Growth Rate ,Sponge Circuit 1.3.2 Time (s),Sponge Circuit 1.3.2 Vanillic Acid (nM),Sponge Circuit 1.3.2 OC6 (nM),Sponge Circuit 1.3.2 IPTG (nM),Sponge Circuit 1.3.2 EGFP (nM),Sponge Circuit 1.3.2 Growth Rate ,Sponge Circuit 1.4.1 Time (s),Sponge Circuit 1.4.1 Vanillic Acid (nM),Sponge Circuit 1.4.1 OC6 (nM),Sponge Circuit 1.4.1 IPTG (nM),Sponge Circuit 1.4.1 EGFP (nM),Sponge Circuit 1.4.1 mScarlet-I (nM),Sponge Circuit 1.4.1 Growth Rate ,Sponge Circuit 1.4.2 Time (s),Sponge Circuit 1.4.2 Vanillic Acid (nM),Sponge Circuit 1.4.2 OC6 (nM),Sponge Circuit 1.4.2 IPTG (nM),Sponge Circuit 1.4.2 EGFP (nM),Sponge Circuit 1.4.2 mScarlet-I (nM),Sponge Circuit 1.4.2 Growth Rate ,Sponge Circuit 1.4.3 Time (s),Sponge Circuit 1.4.3 Vanillic Acid (nM),Sponge Circuit 1.4.3 OC6 (nM),Sponge Circuit 1.4.3 IPTG (nM),Sponge Circuit 1.4.3 EGFP (nM),Sponge Circuit 1.4.3 mScarlet-I (nM),Sponge Circuit 1.4.3 Growth Rate ,Sponge Circuit 1.4.4 Time (s),Sponge Circuit 1.4.4 Vanillic Acid (nM),Sponge Circuit 1.4.4 OC6 (nM),Sponge Circuit 1.4.4 IPTG (nM),Sponge Circuit 1.4.4 EGFP (nM),Sponge Circuit 1.4.4 mScarlet-I (nM),Sponge Circuit 1.4.4 Growth Rate 
67452.06,40000,73214.11814,0.00048142,67444.95,40000,34620.85867,0.0003080600,67442.66,25,160386.2092,0.000271949,67441.54,25,139978.213,0.000307013,67443.09,25,155811.4118,0.000294231,67441.53,25,167824.0935,0.000296054,67992.56,5000,76777.72513,0.000296829,67990.54,5000,55905.71471,0.000315352,68008.05,5000,59350.51804,0.000321505,67445.77,80000,3633.602704,0.000420737,67448.77,80000,3849.80742,0.000370572,67440.34,7000,133769.3887,0.000294306,67442.52,80000,128055.6166,0.000309033,67441.12,50,231680.9401,0.000285913,67444.97,80000,3770.164034,0.000342985,67444.64,80000,3566.05317,0.00027458,67444.82,80000,4922.13352,0.000353793,67444.47,80000,5074.093073,0.000328364,67450.84,5500,20,25633.54509,0.000382655,67443.39,5500,20,29533.93418,0.000334886,67454.24,5500,20,0,24166.35659,0.000334117,67454.18,5500,20,0,32135.77998,0.000326507,67443.06,5500,20,0,34006.24889,53.77245743,0.000322663,67443.62,5500,20,0,42141.4897,14.376964,0.000292393,67441.78,5500,20,0,47564.6983,17.01547125,0.000303528,67441.08,5500,20,0,47338.09374,0,0.000315673
67512.14,40000,73338.4521,0.000480389,67504.99,40000,34711.32984,0.0003077980,67502.7,25,160851.4046,0.000271935,67501.61,25,140304.5124,0.000307089,67503.13,25,155994.0236,0.000294109,67501.57,25,167698.3056,0.000295692,68052.6,5000,76631.25226,0.000297281,68050.6,5000,55607.39607,0.000315526,68068.09,5000,59057.58535,0.00032153,67505.8,80000,3689.930822,0.000420573,67508.82,80000,3853.238578,0.000370737,67500.42,7000,133779.9402,0.000294369,67502.57,80000,127655.1331,0.000308796,67501.17,50,231106.0541,0.000285419,67505.03,80000,3766.885812,0.000342973,67504.7,80000,3560.528644,0.000274448,67504.89,80000,4934.050607,0.000353639,67504.51,80000,5086.505142,0.000328576,67510.91,5500,20,25831.80688,0.000383472,67503.45,5500,20,29400.01396,0.000334519,67514.3,5500,20,0,24285.70671,0.000333904,67514.21,5500,20,0,32051.92781,0.000326689,67503.13,5500,20,0,34027.67811,48.14732341,0.000322182,67503.68,5500,20,0,42148.50303,23.75724328,0.000292477,67501.84,5500,20,0,47509.71928,28.8620918,0.000303788,67501.14,5500,20,0,47559.70142,0,0.00031578
67572.19,40000,73188.60737,0.000479359,67565.06,40000,34564.0659,0.0003075880,67562.74,25,160973.8383,0.000271946,67561.65,25,139725.0555,0.000307103,67563.18,25,156292.0812,0.000294122,67561.64,25,167766.6548,0.000295425,68112.64,5000,76792.81654,0.000297809,68110.66,5000,55791.27308,0.00031592,68128.17,5000,58993.93707,0.000321722,67565.85,80000,3755.836561,0.000420334,67568.89,80000,3847.904564,0.00037085,67560.5,7000,134248.8712,0.000294379,67562.63,80000,127384.6336,0.000308588,67561.21,50,231222.764,0.000284929,67565.09,80000,3772.826146,0.000342942,67564.77,80000,3578.363964,0.000274315,67564.94,80000,4927.306037,0.000353365,67564.56,80000,5077.904556,0.000328733,67570.98,5500,20,25940.02108,0.000384406,67563.49,5500,20,29477.36462,0.000334061,67574.37,5500,20,0,24175.62277,0.000333598,67574.26,5500,20,0,31897.28383,0.000326906,67563.17,5500,20,0,34110.49644,41.26827273,0.000321875,67563.74,5500,20,0,42314.5542,19.55757576,0.000292529,67561.9,5500,20,0,47869.20864,44.23380432,0.000303879,67561.22,5500,20,0,47747.86251,0,0.000315922
67632.24,40000,73306.76,0.000478508,67625.1,40000,34401.40886,0.0003074080,67622.79,25,161162.2159,0.000272138,67621.72,25,139888.4899,0.000307135,67623.22,25,156037.1978,0.000294248,67621.69,25,167447.8285,0.000295286,68172.69,5000,77289.3989,0.000298302,68170.73,5000,55505.22794,0.000316211,68188.24,5000,59219.89199,0.000321909,67625.89,80000,3798.376105,0.0004201,67628.95,80000,3860.332724,0.000371014,67620.59,7000,134928.8272,0.000294471,67622.7,80000,127166.5381,0.000308569,67621.27,50,231268.3985,0.00028456,67625.15,80000,3791.288365,0.000342747,67624.81,80000,3577.904042,0.000274182,67625.01,80000,4936.706773,0.000352934,67624.6,80000,5088.400659,0.000328971,67631.03,5500,20,25858.66407,0.000385453,67623.59,5500,20,29310.11063,0.000333572,67634.44,5500,20,0,24349.55863,0.000333431,67634.32,5500,20,0,31790.92222,0.000327199,67623.21,5500,20,0,34040.16992,27.29183668,0.000321417,67623.78,5500,20,0,42420.30047,9.962714923,0.000292677,67621.94,5500,20,0,47621.44079,45.60114191,0.000304096,67621.28,5500,20,0,47917.73804,0,0.000316079
67692.28,40000,72974.61341,0.000477732,67685.18,40000,34319.17283,0.0003071480,67682.84,25,161472.5165,0.000272288,67681.78,25,139407.8605,0.000307224,67683.29,25,155872.751,0.000294549,67681.77,25,165959.6525,0.000295167,68232.76,5000,77210.24173,0.000298737,68230.81,5000,55429.88775,0.000316541,68248.31,5000,58952.88691,0.000322193,67685.95,80000,3785.521453,0.000419763,67689.04,80000,3868.436351,0.000371193,67680.64,7000,134861.4809,0.00029454,67682.76,80000,126762.857,0.000308534,67681.32,50,232278.2547,0.000284203,67685.21,80000,3806.808265,0.00034255,67684.89,80000,3586.558224,0.000274049,67685.08,80000,4936.488531,0.000352564,67684.65,80000,5083.857909,0.000329116,67691.1,5500,20,25980.26097,0.00038644,67683.64,5500,20,28940.24933,0.000333195,67694.52,5500,20,0,24447.27999,0.000333399,67694.39,5500,20,0,31914.79732,0.000327423,67683.28,5500,20,0,33818.1191,27.0807396,0.000321063,67683.81,5500,20,0,42557.98711,7.970171938,0.000292768,67681.99,5500,20,0,47401.18559,48.83343935,0.00030425,67681.33,5500,20,0,47604.72944,0,0.000316177
67752.33,40000,73340.46835,0.000476889,67745.23,40000,34313.0953,0.0003069250,67742.88,25,162025.203,0.000272457,67741.84,25,138986.5515,0.000307225,67743.33,25,156446.7026,0.000294635,67741.83,25,165387.073,0.000295203,68292.8,5000,77254.8918,0.000299193,68290.85,5000,55702.35234,0.000316787,68308.39,5000,59227.67698,0.000322378,67746.01,80000,3763.715317,0.000419362,67749.1,80000,3866.770725,0.000371227,67740.68,7000,134856.3306,0.000294607,67742.83,80000,126820.4136,0.000308571,67741.38,50,232907.9222,0.000283982,67745.28,80000,3813.008607,0.000342331,67744.93,80000,3608.124244,0.00027386,67745.15,80000,4922.91174,0.000352079,67744.71,80000,5088.578202,0.000329216,67751.18,5500,20,26161.69579,0.000387468,67743.69,5500,20,28986.64292,0.000332885,67754.56,5500,20,0,24285.42672,0.000333387,67754.5,5500,20,0,31770.96438,0.000327863,67743.35,5500,20,0,34050.24075,30.4956872,0.000320812,67743.86,5500,20,0,42770.96901,0,0.000292998,67742.02,5500,20,0,47019.42777,56.0351573,0.000304446,67741.38,5500,20,0,47424.49603,0,0.000316269
67812.36,40000,73432.05959,0.000476128,67805.31,40000,34336.26897,0.0003068240,67802.95,25,161236.393,0.000272597,67801.89,25,138664.4505,0.000307215,67803.37,25,156311.8062,0.000294813,67801.87,25,164168.5258,0.00029516,68352.87,5000,77511.27184,0.000299608,68350.89,5000,55636.09489,0.000317043,68368.42,5000,58763.66835,0.00032247,67806.06,80000,3752.281918,0.000419084,67809.15,80000,3873.701317,0.000371344,67800.73,7000,134983.1589,0.0002948,67802.89,80000,126322.2093,0.000308746,67801.43,50,232569.5206,0.000283631,67805.35,80000,3802.551771,0.000342101,67805,80000,3625.034267,0.000273678,67805.22,80000,4905.269967,0.000351779,67804.76,80000,5083.159099,0.000329277,67811.25,5500,20,26145.45023,0.000388504,67803.75,5500,20,28890.12566,0.00033265,67814.62,5500,20,0,24123.11556,0.000333542,67814.56,5500,20,0,31843.66096,0.000328241,67803.42,5500,20,0,33984.36932,31.84972418,0.000320731,67803.9,5500,20,0,42603.59446,0,0.000292966,67802.08,5500,20,0,47002.28016,58.40544455,0.000304609,67801.44,5500,20,0,47239.34152,0,0.000316383
67872.41,40000,73977.15291,0.000475349,67865.34,40000,34165.74903,0.0003067450,67863.01,25,161230.2514,0.000272743,67861.93,25,138436.3837,0.000307096,67863.42,25,156557.6842,0.000294935,67861.91,25,163375.9026,0.00029519,68412.92,5000,76896.83299,0.000299951,68410.94,5000,55804.94333,0.000317233,68428.48,5000,58697.99181,0.000322472,67866.1,80000,3724.532768,0.000418731,67869.2,80000,3868.181377,0.000371293,67860.77,7000,135122.3823,0.000294985,67862.96,80000,125549.3741,0.000308974,67861.49,50,232551.7194,0.000283256,67865.4,80000,3805.061227,0.000341811,67865.05,80000,3626.427185,0.000273457,67865.25,80000,4888.25666,0.000351615,67864.83,80000,5097.036624,0.000329324,67871.32,5500,20,26459.97759,0.000389528,67863.79,5500,20,29223.72434,0.000332391,67874.69,5500,20,0,24090.01363,0.000333615,67874.62,5500,20,0,31770.0575,0.000328636,67863.46,5500,20,0,33769.11601,27.23152322,0.000320776,67863.94,5500,20,0,42352.09001,0,0.000293016,67862.12,5500,20,0,46738.61332,60.22160532,0.000304567,67861.48,5500,20,0,47098.49373,0,0.000316511
67932.46,40000,74084.82991,0.000474748,67925.39,40000,34112.99806,0.0003066130,67923.09,25,160607.3774,0.000272872,67921.98,25,138958.2054,0.000306968,67923.47,25,156932.6286,0.00029499,67921.97,25,163196.2995,0.000295218,68472.95,5000,76760.68614,0.000300215,68470.98,5000,55601.14527,0.000317301,68488.52,5000,58514.24288,0.000322359,67926.15,80000,3691.733793,0.000418503,67929.27,80000,3870.936332,0.000371321,67920.81,7000,134105.371,0.000295074,67923.02,80000,125527.3958,0.000309248,67921.55,50,232644.3294,0.000282905,67925.45,80000,3833.058571,0.000341698,67925.12,80000,3635.936427,0.00027319,67925.33,80000,4876.816512,0.000351457,67924.88,80000,5117.707501,0.000329391,67931.39,5500,20,26711.34177,0.000390385,67923.83,5500,20,29330.96674,0.000332106,67934.76,5500,20,0,24183.32755,0.000333701,67934.67,5500,20,0,31830.76963,0.000328933,67923.53,5500,20,0,33750.64275,23.88412668,0.000320944,67923.99,5500,20,0,42260.68164,0,0.000293131,67922.18,5500,20,0,47238.44362,50.63611617,0.000304553,67921.53,5500,20,0,46697.47506,0,0.000316581
67992.54,40000,73516.37466,0.000474198,67985.46,40000,34174.82414,0.0003063880,67983.16,25,159936.25,0.000272924,67982.02,25,138904.5058,0.000307014,67983.5,25,156914.4081,0.000294942,67982.02,25,162835.226,0.000295366,68533.01,5000,76905.94365,0.000300536,68531.03,5000,55263.24849,0.000317308,68548.59,5000,58050.70776,0.000322248,67986.21,80000,3732.055455,0.000418175,67989.34,80000,3845.933819,0.000371371,67980.86,7000,133776.1893,0.000295175,67983.09,80000,125720.9884,0.000309501,67981.62,50,232501.485,0.000282521,67985.49,80000,3836.285427,0.000341633,67985.16,80000,3638.650741,0.00027289,67985.4,80000,4873.79377,0.00035131,67984.95,80000,5116.195956,0.000329422,67991.46,5500,20,26692.98476,0.000391176,67983.89,5500,20,29291.65523,0.000331885,67994.85,5500,20,0,24165.73732,0.000333775,67994.73,5500,20,0,31963.99632,0.000329167,67983.57,5500,20,0,33948.99752,17.85278156,0.000321028,67984.06,5500,20,0,42033.73073,0,0.000293213,67982.25,5500,20,0,47260.36061,48.81642388,0.000304598,67981.57,5500,20,0,46567.14021,0,0.000316818
68052.58,40000,73093.86426,0.000473541,68045.49,40000,34145.56965,0.0003062910,68043.2,25,158672.603,0.000272977,68042.07,25,138528.124,0.000306981,68043.57,25,157216.0667,0.00029509,68042.07,25,162826.6107,0.000295569,68593.06,5000,76681.634,0.000300745,68591.08,5000,54828.78854,0.000317288,68608.66,5000,57900.96972,0.000322152,68046.25,80000,3682.667641,0.000417797,68049.4,80000,3843.851207,0.000371328,68040.9,7000,133273.9447,0.000295287,68043.13,80000,126050.6309,0.000309666,68041.67,50,232648.0382,0.000282137,68045.54,80000,3838.63328,0.000341543,68045.21,80000,3652.095947,0.000272485,68045.44,80000,4867.763544,0.000351266,68045.02,80000,5140.232999,0.000329448,68051.53,5500,20,26642.43923,0.000392217,68043.95,5500,20,29106.71408,0.000331551,68054.92,5500,20,0,24441.13001,0.000333819,68054.83,5500,20,0,32004.23704,0.000329355,68043.63,5500,20,0,33775.12163,11.82143644,0.000321063,68044.14,5500,20,0,41898.70925,0,0.000293369,68042.31,5500,20,0,47076.18259,49.49415331,0.000304609,68041.62,5500,20,0,46446.14868,0,0.000317026
68112.65,40000,73092.51442,0.000472938,68105.55,40000,34123.66091,0.0003061220,68103.25,25,158444.6674,0.000273059,68102.13,25,138583.8641,0.000306939,68103.65,25,157272.3714,0.0002953,68102.11,25,162130.96,0.000295479,68653.13,5000,76475.77974,0.000300946,68651.11,5000,54789.37955,0.000317189,68668.7,5000,58183.68646,0.000322068,68106.3,80000,3712.068886,0.000417338,68109.44,80000,3832.034446,0.000371223,68100.96,7000,133269.5561,0.000295514,68103.2,80000,126320.3512,0.000309685,68101.73,50,232485.0188,0.000281752,68105.61,80000,3828.877972,0.000341196,68105.27,80000,3660.227024,0.000272098,68105.48,80000,4877.874011,0.000351237,68105.06,80000,5167.467105,0.00032951,68111.6,5500,20,27071.01533,0.000392993,68104.02,5500,20,28944.00043,0.000331307,68114.96,5500,20,0,24186.72702,0.000333794,68114.87,5500,20,0,32038.39939,0.000329401,68103.71,5500,20,0,33793.41959,2.738230685,0.000321062,68104.17,5500,20,0,41799.96939,0,0.000293621,68102.35,5500,20,0,47060.94952,56.64610903,0.000304637,68101.68,5500,20,0,46533.85203,0,0.000317276
68172.72,40000,73127.4638,0.000472559,68165.6,40000,34053.55687,0.0003060450,68163.29,25,157648.0174,0.000273196,68162.18,25,138576.5764,0.000306946,68163.72,25,156667.4326,0.000295456,68162.15,25,162780.912,0.000295443,68713.18,5000,76237.1589,0.000301116,68711.16,5000,54733.25051,0.000317167,68728.74,5000,58587.68578,0.000321955,68166.33,80000,3783.917639,0.000416889,68169.49,80000,3830.882626,0.000371138,68161.03,7000,133231.984,0.000295712,68163.26,80000,126898.8053,0.000309589,68161.77,50,232197.1041,0.000281345,68165.7,80000,3811.938856,0.000340707,68165.33,80000,3674.467954,0.000271763,68165.52,80000,4893.668001,0.000351175,68165.14,80000,5174.821973,0.000329581,68171.66,5500,20,26969.16947,0.000393908,68164.09,5500,20,29081.89981,0.00033107,68175.03,5500,20,0,24468.2137,0.000333794,68174.91,5500,20,0,31963.55425,0.000329515,68163.74,5500,20,0,33806.86347,0,0.000320992,68164.21,5500,20,0,41937.95113,0,0.000293931,68162.44,5500,20,0,47502.50507,48.4481834,0.000304847,68161.75,5500,20,0,46225.66004,0,0.000317585
68232.78,40000,72721.17177,0.000472165,68225.66,40000,34363.55031,0.0003059540,68223.37,25,157852.1027,0.000273335,68222.24,25,138789.8902,0.000306859,68223.78,25,156077.9612,0.000295612,68222.18,25,163423.2125,0.000295509,68773.25,5000,76597.09926,0.000301212,68771.22,5000,54574.73293,0.000317134,68788.78,5000,58448.71174,0.000321831,68226.39,80000,3905.329221,0.000416523,68229.53,80000,3831.910623,0.000371108,68221.1,7000,132711.3991,0.000295862,68223.32,80000,127341.9726,0.000309339,68221.82,50,232300.6095,0.00028094,68225.76,80000,3812.941081,0.000340202,68225.38,80000,3679.054033,0.000271638,68225.58,80000,4906.321078,0.000351312,68225.21,80000,5166.387569,0.000329643,68231.7,5500,20,27066.72104,0.00039466,68224.12,5500,20,28959.56298,0.000330717,68235.1,5500,20,0,24766.46711,0.000333808,68234.98,5500,20,0,32077.46994,0.000329543,68223.79,5500,20,0,33867.07685,0,0.000320936,68224.28,5500,20,0,41634.59833,0,0.000294115,68222.47,5500,20,0,47685.03678,53.12936427,0.000305208,68221.79,5500,20,0,45926.80128,0,0.00031781
68292.85,40000,72895.10944,0.000471838,68285.73,40000,34165.18244,0.0003057870,68283.44,25,158031.1108,0.000273522,68282.29,25,138608.0718,0.0003068,68283.83,25,155137.7684,0.000295737,68282.25,25,163445.7889,0.00029542,68833.32,5000,76458.40467,0.000301296,68831.27,5000,54326.026,0.000316914,68848.85,5000,58731.77152,0.0003217,68286.47,80000,3969.831813,0.000416162,68289.57,80000,3818.849465,0.000371056,68281.17,7000,132741.1762,0.000295954,68283.38,80000,127873.8119,0.000308972,68281.86,50,233620.467,0.00028048,68285.83,80000,3822.916571,0.000339713,68285.41,80000,3691.096058,0.000271454,68285.63,80000,4904.95875,0.000351452,68285.29,80000,5157.671435,0.000329728,68291.77,5500,20,26870.02668,0.000395195,68284.16,5500,20,29255.30258,0.000330216,68295.17,5500,20,0,24557.58794,0.000333658,68295.06,5500,20,0,32089.43164,0.000329719,68283.83,5500,20,0,33778.87855,11.12783175,0.000321008,68284.35,5500,20,0,41836.5807,0,0.000294547,68282.54,5500,20,0,47684.41402,76.11790803,0.000305452,68281.86,5500,20,0,45884.2001,0,0.000317999
68352.93,40000,72793.17857,0.00047159,68345.79,40000,34182.35764,0.0003057590,68343.5,25,157725.5373,0.000273833,68342.36,25,138375.4517,0.000306741,68343.87,25,154421.0002,0.000295815,68342.31,25,162913.2624,0.000295456,68893.41,5000,76613.6281,0.000301363,68891.31,5000,54251.48286,0.000316759,68908.94,5000,58422.15776,0.000321668,68346.54,80000,3940.573901,0.000415744,68349.64,80000,3848.206213,0.00037117,68341.24,7000,133064.836,0.000296122,68343.43,80000,128501.1356,0.000308632,68341.94,50,233625.9731,0.000280123,68345.88,80000,3828.890958,0.000339292,68345.48,80000,3716.98516,0.000271208,68345.71,80000,4921.00079,0.000351509,68345.34,80000,5127.349972,0.000329694,68351.84,5500,20,26729.30436,0.000395713,68344.23,5500,20,29209.00803,0.000329914,68355.23,5500,20,0,24579.06846,0.000333432,68355.17,5500,20,0,32048.08902,0.000329905,68343.88,5500,20,0,33609.12227,6.785263262,0.000321016,68344.41,5500,20,0,41670.99292,0,0.000294836,68342.57,5500,20,0,47751.019,84.87349165,0.000305546,68341.92,5500,20,0,45745.3612,0,0.000318257
68413,40000,72772.58431,0.00047151,68405.86,40000,34027.8962,0.0003056170,68403.57,25,157984.8913,0.000274324,68402.43,25,138117.1691,0.000306678,68403.92,25,154333.7238,0.000295803,68402.38,25,163516.5313,0.000295514,68953.48,5000,76922.40648,0.00030141,68951.36,5000,54099.69277,0.000316621,68969,5000,58104.31534,0.000321599,68406.59,80000,3949.535947,0.00041524,68409.69,80000,3853.034907,0.000371149,68401.32,7000,133634.1399,0.00029634,68403.46,80000,128411.4495,0.000308319,68401.99,50,233596.882,0.000279799,68405.96,80000,3836.951749,0.000338802,68405.53,80000,3741.297246,0.000271079,68405.78,80000,4922.161555,0.000351603,68405.37,80000,5110.17996,0.000329583,68411.91,5500,20,26279.88581,0.00039614,68404.25,5500,20,29099.07084,0.000329815,68415.29,5500,20,0,24299.45279,0.000333274,68415.24,5500,20,0,32306.73152,0.000330034,68403.92,5500,20,0,33825.88681,6.272598927,0.000321059,68404.48,5500,20,0,41960.86087,0,0.000295272,68402.61,5500,20,0,47761.56592,96.93810286,0.000305635,68401.99,5500,20,0,46041.48639,0,0.000318448
68473.07,40000,72585.65835,0.000471495,68465.9,40000,34192.09156,0.0003056430,68463.63,25,158179.2867,0.000274794,68462.51,25,138397.5269,0.000306597,68463.96,25,154715.0036,0.000295802,68462.45,25,163781.4581,0.000295479,69013.53,5000,77147.11525,0.000301387,69011.42,5000,53943.54839,0.000316421,69029.07,5000,58058.70528,0.000321506,68466.66,80000,3995.479257,0.000414482,68469.76,80000,3885.302064,0.000371088,68461.38,7000,134240.0789,0.000296592,68463.5,80000,128092.0365,0.000308096,68462.03,50,233152.6689,0.000279521,68466.02,80000,3840.795291,0.000338355,68465.57,80000,3759.427315,0.000270926,68465.84,80000,4913.762248,0.000351605,68465.41,80000,5112.198166,0.000329501,68471.97,5500,20,26736.70292,0.000396473,68464.32,5500,20,28797.89364,0.000329589,68475.37,5500,20,0,24557.01807,0.000333211,68475.29,5500,20,0,32320.35745,0.000330222,68463.96,5500,20,0,34123.66227,0,0.000321204,68464.55,5500,20,0,41873.41794,0,0.000295677,68462.68,5500,20,0,47833.10678,91.83667195,0.000305671,68462.06,5500,20,0,46078.34066,1.53885822,0.000318589
68533.13,40000,72228.67081,0.000471421,68525.94,40000,34221.52064,0.0003056440,68523.68,25,158303.5127,0.000275284,68522.54,25,137988.0035,0.000306431,68524,25,154806.2787,0.000295771,68522.51,25,163724.825,0.000295497,69073.6,5000,77122.33699,0.000301281,69071.48,5000,53886.89909,0.000316187,69089.13,5000,57496.91074,0.000321451,68526.71,80000,3982.541623,0.000413801,68529.83,80000,3906.695208,0.000371092,68521.44,7000,134129.6746,0.000296935,68523.56,80000,127763.9665,0.000307927,68522.08,50,233069.4526,0.000279343,68526.1,80000,3855.234763,0.000337742,68525.63,80000,3763.936419,0.00027083,68525.91,80000,4908.733097,0.000351612,68525.48,80000,5128.786216,0.000329494,68532.05,5500,20,27082.02477,0.000396596,68524.4,5500,20,28536.8022,0.00032957,68535.44,5500,20,0,24719.22382,0.000333292,68535.36,5500,20,0,32261.19581,0.000330319,68524.02,5500,20,0,34363.5486,0,0.000321349,68524.59,5500,20,0,41621.68524,0,0.000296004,68522.75,5500,20,0,48066.72676,91.87423441,0.000305664,68522.12,5500,20,0,46313.569,0,0.000318646
